Region,RegionCode,YearCode,avh,emp,rgdpo,avh_emp,productivity
Middle East and North Africa,DZA,2010,2080.0,9.781851768493649,532626.8125,20346.25167846679,26.178129560035824
Middle East and North Africa,DZA,2019,2080.0,11.2734537124634,507351.1875,23448.78372192387,21.63656731694969
Middle East and North Africa,EGY,1960,2080.0,6.744664192199711,21165.64453125,14028.901519775398,1.508717165161828
Middle East and North Africa,EGY,1970,2080.0,7.661410331726071,42557.4140625,15935.733489990227,2.670565122667981
Middle East and North Africa,EGY,1980,2080.0,10.4037036895752,65113.75390625,21639.703674316417,3.008994711121288
Middle East and North Africa,EGY,1990,2080.0,12.961669921875,132646.0625,26960.2734375,4.9200562749299825
Middle East and North Africa,EGY,2000,2080.0,17.0658130645752,372320.0625,35496.89117431641,10.488807616183307
Middle East and North Africa,EGY,2010,2080.0,22.8429145812988,862331.125,47513.262329101504,18.149272071175563
Middle East and North Africa,EGY,2019,2080.0,26.7946472167969,1210758.125,55732.86621093755,21.724311116846692
Middle East and North Africa,IRN,1960,2080.0,5.78416872024536,86270.1171875,12031.07093811035,7.170609967415747
Middle East and North Africa,IRN,1970,2080.0,7.267787933349609,216227.390625,15116.998901367188,14.303592401891642
Middle East and North Africa,IRN,1980,2080.0,9.44700145721436,158602.828125,19649.76303100587,8.071488082311044
Middle East and North Africa,IRN,1990,2080.0,12.302659034729,185567.109375,25589.53079223632,7.251680809688771
Middle East and North Africa,IRN,2000,2080.0,16.8752307891846,540846.625,35100.480041503964,15.408525021893864
Middle East and North Africa,IRN,2010,2080.0,20.6743316650391,1409903.25,43002.60986328133,32.78645771692744
Middle East and North Africa,IRN,2019,2080.0,24.5948104858398,1097723.75,51157.20581054679,21.457851980134706
Middle East and North Africa,IRQ,1960,2080.0,2.21306920051575,46765.9140625,4603.18393707276,10.159471075196532
Middle East and North Africa,IRQ,1970,2080.0,2.21306920051575,46765.9140625,4603.18393707276,10.159471075196532
Middle East and North Africa,IRQ,1980,2080.0,2.89408016204834,131362.265625,6019.686737060547,21.8221099141689
Middle East and North Africa,IRQ,1990,2080.0,3.47462797164917,125437.6015625,7227.226181030273,17.356257908704098
Middle East and North Africa,IRQ,2000,2080.0,4.96646976470947,178313.5,10330.257110595698,17.261283827786304
Middle East and North Africa,IRQ,2010,2080.0,6.41054248809814,389732.0625,13333.928375244132,29.228600269338433
Middle East and North Africa,IRQ,2019,2080.0,8.77213954925537,468576.90625,18246.05026245117,25.68100490297847
Middle East and North Africa,ISR,1960,1904.34166878924,0.798088252544403,19290.943359375,1519.8327146914967,12.69280702599613
Middle East and North Africa,ISR,1970,1904.34166878924,1.09256458282471,42221.28515625,2080.616260916428,20.292682485165823
Middle East and North Africa,ISR,1980,1904.34166878924,1.45370578765869,69540.875,2768.3525055985265,25.11994944984979
Middle East and North Africa,ISR,1990,1904.34166878924,1.7352020740509,105176.75,3304.4176133846413,31.82913369483883
Middle East and North Africa,ISR,2000,2034.74208909033,2.62785315513611,209989.625,5347.003418704264,39.272394003983386
Middle East and North Africa,ISR,2010,1956.26718555072,3.38055443763733,240017.203125,6613.2677153177765,36.29328396445642
Middle East and North Africa,ISR,2019,1900.87477881961,4.22871017456055,328416.59375,8038.24851776002,40.85673552197143
Middle East and North Africa,JOR,1960,2080.0,0.20240181684494,2942.1298828125,420.9957790374752,6.988502092679187
Middle East and North Africa,JOR,1970,2080.0,0.349096208810806,5340.1171875,726.1201143264765,7.354316568483033
Middle East and North Africa,JOR,1980,2080.0,0.417947232723236,10110.853515625,869.3302440643308,11.630624362445156
Middle East and North Africa,JOR,1990,2080.0,0.699467420578003,13673.5146484375,1454.8922348022463,9.398300658533687
Middle East and North Africa,JOR,2000,2080.0,1.22628080844879,19765.8046875,2550.664081573483,7.749277856810781
Middle East and North Africa,JOR,2010,2080.0,1.81489539146423,77047.7578125,3774.9824142455986,20.41009714952471
Middle East and North Africa,JOR,2019,2080.0,2.45928978919983,108945.75,5115.322761535646,21.297922942264922
Middle East and North Africa,KWT,1960,2080.0,0.235876902937889,105458.7890625,490.6239581108091,214.94830678179352
Middle East and North Africa,KWT,1970,2080.0,0.235876902937889,105458.7890625,490.6239581108091,214.94830678179352
Middle East and North Africa,KWT,1980,2080.0,0.486499220132828,88137.5390625,1011.9183778762822,87.09945484681745
Middle East and North Africa,KWT,1990,2080.0,0.899236977100372,46866.7578125,1870.4129123687737,25.056904549031294
Middle East and North Africa,KWT,2000,2080.0,0.900213778018951,91491.75,1872.444658279418,48.862191785188145
Middle East and North Africa,KWT,2010,2080.0,1.71499812602997,233045.40625,3567.1961021423376,65.33013593226366
Middle East and North Africa,KWT,2019,2080.0,2.37254023551941,261050.5625,4934.883689880373,52.89903043415561
Middle East and North Africa,LBN,1960,2080.0,0.446767330169678,17407.853515625,929.2760467529303,18.732704427765462
Middle East and North Africa,LBN,1970,2080.0,0.446767330169678,17407.853515625,929.2760467529303,18.732704427765462
Middle East and North Africa,LBN,1980,2080.0,0.525180220603943,16664.240234375,1092.3748588562014,15.2550565396788
Middle East and North Africa,LBN,1990,2080.0,0.627929329872131,13524.630859375,1306.0930061340325,10.355028926620781
Middle East and North Africa,LBN,2000,2080.0,0.998386561870575,21307.013671875,2076.644048690796,10.26031094992319
Middle East and North Africa,LBN,2010,2080.0,1.43062591552734,87047.4609375,2975.7019042968673,29.25274901084844
Middle East and North Africa,LBN,2019,2080.0,2.00189828872681,101066.296875,4163.948440551765,24.271745512201324
Middle East and North Africa,MAR,1960,2080.0,3.01441955566406,17480.3515625,6269.9926757812445,2.7879381151465124
Middle East and North Africa,MAR,1970,2080.0,3.47494006156921,35347.046875,7227.875328063957,4.890378606525852
Middle East and North Africa,MAR,1980,2080.0,5.62929487228394,59015.90625,11708.933334350595,5.0402461577661
Middle East and North Africa,MAR,1990,2080.0,7.548954010009769,112760.8671875,15701.82434082032,7.181386362497606
Middle East and North Africa,MAR,2000,2080.0,9.55563354492188,143508.78125,19875.71777343751,7.220306853108435
Middle East and North Africa,MAR,2010,2080.0,10.9117946624756,223063.390625,22696.532897949248,9.828082184532905
Middle East and North Africa,MAR,2019,2080.0,11.5222978591919,288928.375,23966.37954711915,12.055570363973906
Middle East and North Africa,MLT,1960,2251.18169398907,0.088037945330143,282.772064208984,198.18941090362847,1.426776854120045
Middle East and North Africa,MLT,1970,2251.18169398907,0.0959046259522438,1129.69812011719,215.89873831256034,5.2325369242394855
Middle East and North Africa,MLT,1980,2251.18169398907,0.108452618122101,3660.1782226562495,244.14654858166102,14.99172625588852
Middle East and North Africa,MLT,1990,2251.18169398907,0.132750615477562,5457.7744140625,298.8457554288697,18.26284735491765
Middle East and North Africa,MLT,2000,2251.18169398907,0.146938025951385,10039.7841796875,330.7841941726488,30.351462846641805
Middle East and North Africa,MLT,2010,2110.20208803956,0.162805840373039,11154.072265625,343.55322430022215,32.466795467702404
Middle East and North Africa,MLT,2019,1915.41671682517,0.22019051015377,17093.775390625,421.7565840347934,40.52995504443584
Middle East and North Africa,OMN,1960,2080.0,0.110160186886787,5173.22314453125,229.13318872451697,22.577362857507868
Middle East and North Africa,OMN,1970,2080.0,0.110160186886787,5173.22314453125,229.13318872451697,22.577362857507868
Middle East and North Africa,OMN,1980,2080.0,0.225697755813599,15355.5986328125,469.4513320922859,32.709671020368646
Middle East and North Africa,OMN,1990,2080.0,0.494391441345215,24781.306640625,1028.3341979980473,24.098495108758463
Middle East and North Africa,OMN,2000,2080.0,0.760464668273926,44617.0859375,1581.766510009766,28.207125169962364
Middle East and North Africa,OMN,2010,2080.0,1.36120021343231,145850.828125,2831.296443939205,51.51379624596166
Middle East and North Africa,OMN,2019,2080.0,2.77946543693542,152823.484375,5781.288108825674,26.43415818383117
Middle East and North Africa,PSE,1960,2080.0,0.395080000162125,1564.27368164063,821.76640033722,1.903550304561874
Middle East and North Africa,PSE,1970,2080.0,0.395080000162125,1564.27368164063,821.76640033722,1.903550304561874
Middle East and North Africa,PSE,1980,2080.0,0.395080000162125,4006.6525878906305,821.76640033722,4.875658807961071
Middle East and North Africa,PSE,1990,2080.0,0.395080000162125,5494.751953125,821.76640033722,6.686513285126009
Middle East and North Africa,PSE,2000,2080.0,0.609476387500763,11632.7900390625,1267.7108860015871,9.17621688629085
Middle East and North Africa,PSE,2010,2080.0,0.73097825050354,17656.673828125,1520.4347610473633,11.612911175460145
Middle East and North Africa,PSE,2019,2080.0,0.999628663063049,36760.5859375,2079.2276191711417,17.679923832559588
Middle East and North Africa,QAT,1960,2080.0,0.0471164435148239,11443.4638671875,98.00220251083371,116.76741516010802
Middle East and North Africa,QAT,1970,2080.0,0.0471164435148239,11443.4638671875,98.00220251083371,116.76741516010802
Middle East and North Africa,QAT,1980,2080.0,0.0962136760354042,20265.212890625,200.12444615364075,101.26305546433277
Middle East and North Africa,QAT,1990,2080.0,0.252972513437271,17079.638671875,526.1828279495237,32.4595136227316
Middle East and North Africa,QAT,2000,2080.0,0.324638873338699,38930.3984375,675.248856544494,57.65340890278838
Middle East and North Africa,QAT,2010,2080.0,1.27020001411438,256187.5,2642.0160293579106,96.96667134236172
Middle East and North Africa,QAT,2019,2080.0,2.0839512348175,323148.09375,4334.6185684204,74.5505258765502
Middle East and North Africa,SAU,1960,2080.0,1.16929161548615,142118.0,2432.1265602111916,58.43363677080164
Middle East and North Africa,SAU,1970,2080.0,1.16929161548615,142118.0,2432.1265602111916,58.43363677080164
Middle East and North Africa,SAU,1980,2080.0,3.05822539329529,412578.46875,6361.108818054203,64.85952065133881
Middle East and North Africa,SAU,1990,2080.0,5.02199935913086,305902.15625,10445.75866699219,29.284819418299197
Middle East and North Africa,SAU,2000,2080.0,5.7748951911926305,464330.03125,12011.781997680671,38.65621531756541
Middle East and North Africa,SAU,2010,2080.0,8.93005084991455,1390037.125,18574.505767822266,74.83575296027769
Middle East and North Africa,SAU,2019,2080.0,13.7446050643921,1775699.0,28588.77853393557,62.11174772270185
Middle East and North Africa,SYR,1960,2080.0,1.40439021587372,11943.7333984375,2921.1316490173376,4.088735063500252
Middle East and North Africa,SYR,1970,2080.0,1.73666727542877,22793.302734375,3612.2679328918416,6.309970123430896
Middle East and North Africa,SYR,1980,2080.0,2.41594314575195,22866.9296875,5025.161743164056,4.550486303969592
Middle East and North Africa,SYR,1990,2080.0,3.30654716491699,18213.404296875,6877.618103027339,2.6482139636188813
Middle East and North Africa,SYR,2000,2080.0,4.40637969970703,28532.5078125,9165.269775390623,3.113111617195572
Middle East and North Africa,SYR,2010,2080.0,5.26353216171265,132558.890625,10948.146896362312,12.107883816305453
Middle East and North Africa,SYR,2019,2080.0,4.7609348297119105,122988.2109375,9902.744445800774,12.419608686322583
Middle East and North Africa,TUN,1960,2080.0,1.20069539546967,7697.479492187501,2497.4464225769134,3.0821399901124176
Middle East and North Africa,TUN,1970,2080.0,1.37393093109131,14615.2265625,2857.7763366699246,5.114195388548376
Middle East and North Africa,TUN,1980,2080.0,1.72568047046661,31522.109375,3589.415378570549,8.781961977204595
Middle East and North Africa,TUN,1990,2080.0,2.28330564498901,51319.4921875,4749.275741577141,10.805751230282915
Middle East and North Africa,TUN,2000,2080.0,3.00042128562927,89388.828125,6240.876274108881,14.323121337277849
Middle East and North Africa,TUN,2010,2080.0,3.57477474212646,127847.515625,7435.531463623037,17.194132827017185
Middle East and North Africa,TUN,2019,2080.0,3.6870844364166304,129662.5546875,7669.135627746591,16.907062409795785
Middle East and North Africa,YEM,1960,2080.0,2.14801573753357,9586.5419921875,4467.872734069825,2.1456613835674396
Middle East and North Africa,YEM,1970,2080.0,2.14801573753357,9586.5419921875,4467.872734069825,2.1456613835674396
Middle East and North Africa,YEM,1980,2080.0,2.14801573753357,9586.5419921875,4467.872734069825,2.1456613835674396
Middle East and North Africa,YEM,1990,2080.0,2.14801573753357,9586.5419921875,4467.872734069825,2.1456613835674396
Middle East and North Africa,YEM,2000,2080.0,3.40888476371765,24423.208984375,7090.480308532712,3.4445069898838887
Middle East and North Africa,YEM,2010,2080.0,4.2956032752990705,113230.390625,8934.854812622067,12.672885346166117
Middle East and North Africa,YEM,2019,2080.0,5.53187704086304,51817.65234375,11506.304244995123,4.503414062450942
North America,BMU,1960,2080.0,0.0348446369171143,10806.72265625,72.47684478759774,149.10586529974398
North America,BMU,1970,2080.0,0.0348446369171143,10806.72265625,72.47684478759774,149.10586529974398
North America,BMU,1980,2080.0,0.0348446369171143,14864.28125,72.47684478759774,205.0900710918307
North America,BMU,1990,2080.0,0.0348446369171143,16850.435546875,72.47684478759774,232.49405511866945
North America,BMU,2000,2080.0,0.0368999987840652,10145.1669921875,76.75199747085561,132.18114611336125
North America,BMU,2010,2080.0,0.0364106930792332,4456.4716796875,75.73424160480505,58.84355062195214
North America,BMU,2019,2080.0,0.0342072956264019,3138.29833984375,71.15117490291595,44.10747038437358
North America,CAN,1960,2090.80586844667,6.62917184829712,276293.84375,13860.311403361076,19.934172884672687
North America,CAN,1970,1925.0,8.15579032897949,458775.0625,15699.896383285519,29.22153441652155
North America,CAN,1980,1827.0,11.0806903839111,687792.875,20244.42133140558,33.97443985879769
North America,CAN,1990,1795.29275976099,13.2902002334595,941306.4375,23859.800254903657,39.451564030027576
North America,CAN,2000,1786.1863674886,14.952766418457,1284446.5,26708.42753288923,48.09143100687264
North America,CAN,2010,1714.2084450068,17.2953987121582,1558461.625,29647.91853214132,52.56563368219159
North America,CAN,2019,1689.28093285823,19.2986621856689,1865833.375,32600.862059922605,57.232639172868225
North America,USA,1960,1935.26304062498,70.9569396972656,3522132.0,137320.34287197358,25.649018392589888
North America,USA,1970,1893.42364272738,84.696891784668,5330992.5,160367.09737061278,33.242433063934115
North America,USA,1980,1801.61144491269,103.070930480957,7309394.0,185693.76799229239,39.36262416896722
North America,USA,1990,1795.56790977175,123.046020507813,9978218.0,220937.48584894568,45.16308294927407
North America,USA,2000,1844.85397958194,138.636108398438,14096040.0,255763.37629261156,55.113598374902296
North America,USA,2010,1735.01120602315,140.713806152344,16651784.0,244140.03051648612,68.20587334560668
North America,USA,2019,1765.34639005922,158.299591064453,20596100.0,279453.6116334829,73.70131979905413
South Asia,BGD,1960,2520.86007346031,17.859733581543,81421.96875,45021.88930835006,1.8084973776277962
South Asia,BGD,1970,2520.86007346031,20.2062072753906,100654.6484375,50937.0211565954,1.9760607540841066
South Asia,BGD,1980,2519.260132469,24.0773029327393,106203.6484375,60656.98937582905,1.7508888840404706
South Asia,BGD,1990,2413.83360941046,32.1478157043457,158010.234375,77599.47801628307,2.0362280573826017
South Asia,BGD,2000,2560.82716280636,41.539543151855504,194089.125,106375.59043383849,1.8245644908614251
South Asia,BGD,2010,2577.61601989015,54.435997009277294,391208.5625,140315.09794980544,2.788071762882894
South Asia,BGD,2019,2418.88269322362,65.534065246582,759551.9375,158519.21624154472,4.791544870765874
South Asia,BTN,1960,2080.0,0.164097189903259,591.2448120117191,341.32215499877873,1.7322192636860465
South Asia,BTN,1970,2080.0,0.164097189903259,591.2448120117191,341.32215499877873,1.7322192636860465
South Asia,BTN,1980,2080.0,0.164097189903259,848.502807617188,341.32215499877873,2.485929480962711
South Asia,BTN,1990,2080.0,0.198999896645546,1568.93481445313,413.91978502273565,3.7904320383403562
South Asia,BTN,2000,2080.0,0.223499432206154,2616.88159179688,464.87881898880033,5.629169333825736
South Asia,BTN,2010,2080.0,0.268919348716736,6100.521484375,559.3522453308109,10.906403854277983
South Asia,BTN,2019,2080.0,0.320460736751556,8985.576171875,666.5583324432365,13.48055486597672
South Asia,IND,1960,2077.33082405017,179.374603271484,521539.5,372620.3924276242,1.3996536705953393
South Asia,IND,1970,2077.33082405017,195.359985351563,796337.5,405827.31935679156,1.9622570044376024
South Asia,IND,1980,2064.0279137743,264.706665039063,916114.1875,546361.9456027297,1.6767532857534049
South Asia,IND,1990,2078.47948648748,345.386993408203,1249036.0,717879.7806985363,1.7398957786283096
South Asia,IND,2000,2086.62839114097,409.248596191406,2258881.75,853949.739847574,2.6452162751442487
South Asia,IND,2010,2110.39267590654,467.412506103516,5622569.5,986423.929507981,5.699952456348544
South Asia,IND,2019,2122.94068248459,497.61572265625,9172057.0,1056408.661870922,8.682300071031312
South Asia,LKA,1960,1895.5146728994,3.07862615585327,29129.505859375,5835.581050791749,4.99170615673701
South Asia,LKA,1970,1895.5146728994,3.7921123504638703,41313.203125,7188.004601587298,5.747520405854634
South Asia,LKA,1980,1960.85108876962,4.46664905548096,38542.8671875,8758.433663591635,4.400657545392019
South Asia,LKA,1990,1982.90163129557,5.04270553588867,58173.82421875,9999.189033256846,5.817854230504746
South Asia,LKA,2000,2000.73961844768,6.30462980270386,92236.4453125,12613.922625915593,7.312272958056529
South Asia,LKA,2010,1872.33610513091,7.70044088363647,186438.015625,14417.813491858731,12.931088041212037
South Asia,LKA,2019,1922.51318106001,8.18049621582031,283363.5625,15727.11180252608,18.017520702973975
South Asia,MDV,1960,2080.0,0.0408754236996174,346.087799072266,85.02088129520419,4.070621167411822
South Asia,MDV,1970,2080.0,0.0408754236996174,346.087799072266,85.02088129520419,4.070621167411822
South Asia,MDV,1980,2080.0,0.0408754236996174,605.10205078125,85.02088129520419,7.117099253302873
South Asia,MDV,1990,2080.0,0.0559000000357628,1604.80236816406,116.27200007438663,13.802139527464613
South Asia,MDV,2000,2080.0,0.0861999988555908,2621.30053710938,179.29599761962888,14.619961247938122
South Asia,MDV,2010,2080.0,0.119795903563499,5252.98388671875,249.17547941207795,21.081463951079808
South Asia,MDV,2019,2080.0,0.189434811472893,10295.0859375,394.02440786361745,26.128041136637933
South Asia,NPL,1960,2080.0,5.74590682983398,7744.88916015625,11951.486206054678,0.6480272851950959
South Asia,NPL,1970,2080.0,5.74590682983398,10216.0634765625,11951.486206054678,0.8547943996611062
South Asia,NPL,1980,2080.0,5.74590682983398,12077.4013671875,11951.486206054678,1.0105355232781872
South Asia,NPL,1990,2080.0,7.44132089614868,21512.107421875,15477.947463989254,1.3898553068438
South Asia,NPL,2000,2080.0,9.75513935089111,35563.92578125,20290.68984985351,1.7527213734187927
South Asia,NPL,2010,2080.0,12.6196870803833,57221.73046875,26248.949127197266,2.1799627174202176
South Asia,NPL,2019,2080.0,15.6527090072632,103879.875,32557.634735107455,3.190645630285438
South Asia,PAK,1960,2241.68159949725,13.7880983352661,58363.49609375,30908.526330224682,1.888265246624773
South Asia,PAK,1970,2241.68159949725,17.2481021881104,114715.8671875,38664.75330133534,2.966936483299329
South Asia,PAK,1980,2220.18730229189,23.2909679412842,176925.859375,51710.31128132666,3.4214812286169796
South Asia,PAK,1990,2205.63176345924,28.5116062164307,297573.78125,62886.10429820148,4.731948092044724
South Asia,PAK,2000,2186.43676993238,36.3199996948242,409898.46875,79411.38281669644,5.161709243826665
South Asia,PAK,2010,2127.92344414768,53.1195449829102,754436.0,113034.3251115919,6.6743973501428995
South Asia,PAK,2019,1966.90718046047,63.0850524902344,1088615.0,124082.44272276771,8.773320190288707
Sub-Saharan Africa,AGO,1960,2080.0,3.6662073135376,28527.01171875,7625.711212158208,3.74089851098313
Sub-Saharan Africa,AGO,1970,2080.0,3.6662073135376,28527.01171875,7625.711212158208,3.74089851098313
Sub-Saharan Africa,AGO,1980,2080.0,4.95223426818848,28932.064453125,10300.647277832039,2.8087617867849453
Sub-Saharan Africa,AGO,1990,2080.0,6.6672420501709,35992.87890625,13867.863464355472,2.5954163017801832
Sub-Saharan Africa,AGO,2000,2080.0,9.06355476379395,36544.38671875,18852.193908691417,1.9384686416736867
Sub-Saharan Africa,AGO,2010,2080.0,11.9778327941895,159644.234375,24913.892211914157,6.407839972056072
Sub-Saharan Africa,AGO,2019,2080.0,16.644962310791,227841.421875,34621.52160644528,6.580918784129468
Sub-Saharan Africa,BDI,1960,2080.0,1.96863210201263,2099.48779296875,4094.7547721862707,0.512726136185145
Sub-Saharan Africa,BDI,1970,2080.0,1.96863210201263,2968.04418945313,4094.7547721862707,0.7248405227130201
Sub-Saharan Africa,BDI,1980,2080.0,1.96863210201263,4060.2431640625,4094.7547721862707,0.9915717521454053
Sub-Saharan Africa,BDI,1990,2080.0,2.56798529624939,5521.4287109375,5341.409416198731,1.033702583103409
Sub-Saharan Africa,BDI,2000,2080.0,2.66000699996948,4769.767578125,5532.814559936519,0.8620870131204481
Sub-Saharan Africa,BDI,2010,2080.0,3.75101351737976,6649.87109375,7802.1081161499005,0.8523172192378572
Sub-Saharan Africa,BDI,2019,2080.0,5.00358819961548,9106.9228515625,10407.463455200199,0.8750376968186354
Sub-Saharan Africa,BEN,1960,2080.0,1.32653748989105,4065.9819335937505,2759.197978973384,1.473610072411905
Sub-Saharan Africa,BEN,1970,2080.0,1.32653748989105,6400.99169921875,2759.197978973384,2.31987401701431
Sub-Saharan Africa,BEN,1980,2080.0,1.32653748989105,8229.2568359375,2759.197978973384,2.9824814669512634
Sub-Saharan Africa,BEN,1990,2080.0,1.75234127044678,6712.19970703125,3644.8698425293023,1.8415471599867665
Sub-Saharan Africa,BEN,2000,2080.0,2.45483946800232,11638.2021484375,5106.066093444825,2.279289365912956
Sub-Saharan Africa,BEN,2010,2080.0,3.30498743057251,19113.3046875,6874.373855590821,2.7803702692072014
Sub-Saharan Africa,BEN,2019,2080.0,4.3003005981445295,38294.0546875,8944.625244140621,4.2812363449866595
Sub-Saharan Africa,BFA,1960,2080.0,2.7107527256012,5043.60302734375,5638.365669250496,0.8945150639749466
Sub-Saharan Africa,BFA,1970,2080.0,2.71526789665222,5766.2431640625,5647.7572250366175,1.0209792904164918
Sub-Saharan Africa,BFA,1980,2080.0,3.0198860168457,8332.8828125,6281.362915039056,1.3266042617198768
Sub-Saharan Africa,BFA,1990,2080.0,3.95746183395386,9845.3974609375,8231.520614624029,1.1960605970476799
Sub-Saharan Africa,BFA,2000,2080.0,4.83552837371826,16860.15234375,10057.89901733398,1.6763095667089998
Sub-Saharan Africa,BFA,2010,2080.0,5.14661169052124,25502.935546875,10704.95231628418,2.38234928969094
Sub-Saharan Africa,BFA,2019,2080.0,6.95875597000122,43080.640625,14474.212417602537,2.976372004366075
Sub-Saharan Africa,BWA,1960,2080.0,0.172319203615189,273.982757568359,358.4239435195931,0.7644097514188023
Sub-Saharan Africa,BWA,1970,2080.0,0.197089210152626,519.692749023438,409.9455571174621,1.2677116265819899
Sub-Saharan Africa,BWA,1980,2080.0,0.286628097295761,2331.990234375,596.1864423751829,3.9115116826280794
Sub-Saharan Africa,BWA,1990,2080.0,0.426109075546265,9269.88671875,886.3068771362312,10.459003487259592
Sub-Saharan Africa,BWA,2000,2080.0,0.6021808385849,18178.060546875,1252.536144256592,14.513002782577649
Sub-Saharan Africa,BWA,2010,2080.0,0.774096727371216,28860.638671875,1610.1211929321294,17.92451325935162
Sub-Saharan Africa,BWA,2019,2080.0,0.921595811843872,37965.7734375,1916.9192886352537,19.80561918417006
Sub-Saharan Africa,CAF,1960,2080.0,0.879211723804474,2239.85815429688,1828.760385513306,1.2247958628369922
Sub-Saharan Africa,CAF,1970,2080.0,0.879211723804474,2834.11328125,1828.760385513306,1.549745556443966
Sub-Saharan Africa,CAF,1980,2080.0,0.879211723804474,2506.43701171875,1828.760385513306,1.3705661122002215
Sub-Saharan Africa,CAF,1990,2080.0,1.10399115085602,3391.14672851563,2296.3015937805217,1.4767862974534662
Sub-Saharan Africa,CAF,2000,2080.0,1.43566250801086,3778.31030273438,2986.178016662589,1.2652662639841858
Sub-Saharan Africa,CAF,2010,2080.0,1.71106851100922,4916.22119140625,3559.0225028991777,1.3813402942525648
Sub-Saharan Africa,CAF,2019,2080.0,1.84432792663574,4641.8134765625,3836.202087402339,1.21000233324665
Sub-Saharan Africa,CIV,1960,2080.0,1.2199649810791,5841.98876953125,2537.527160644528,2.30223694159293
Sub-Saharan Africa,CIV,1970,2080.0,1.81926655769348,13400.8779296875,3784.074440002438,3.5413885593854397
Sub-Saharan Africa,CIV,1980,2080.0,2.72893309593201,21427.6015625,5676.180839538581,3.775003328513025
Sub-Saharan Africa,CIV,1990,2080.0,3.82912373542786,28963.97265625,7964.577369689949,3.6365988189750653
Sub-Saharan Africa,CIV,2000,2080.0,5.42804527282715,37214.51171875,11290.334167480472,3.2961390838137357
Sub-Saharan Africa,CIV,2010,2080.0,5.85376405715942,57428.10546875,12175.829238891594,4.716566267644032
Sub-Saharan Africa,CIV,2019,2080.0,7.5102238655090305,129520.6875,15621.265640258784,8.291305613944758
Sub-Saharan Africa,CMR,1960,2080.0,2.51434779167175,8538.17578125,5229.84340667724,1.6325872721827241
Sub-Saharan Africa,CMR,1970,2080.0,2.82830476760864,11402.8349609375,5882.873916625971,1.9383102753079935
Sub-Saharan Africa,CMR,1980,2080.0,3.6527705192565905,20713.759765625,7597.762680053708,2.726297284857886
Sub-Saharan Africa,CMR,1990,2080.0,4.80207061767578,31033.771484375,9988.306884765623,3.1070102112809894
Sub-Saharan Africa,CMR,2000,2080.0,5.76512002944946,41473.80859375,11991.449661254877,3.4586150770206263
Sub-Saharan Africa,CMR,2010,2080.0,8.52764225006104,59721.6796875,17737.495880126964,3.3669735621707453
Sub-Saharan Africa,CMR,2019,2080.0,10.3652763366699,94487.4609375,21559.774780273394,4.3825810751953425
Sub-Saharan Africa,COD,1960,2080.0,5.79709434509277,45538.73046875,12057.956237792961,3.7766541502297923
Sub-Saharan Africa,COD,1970,2080.0,7.40591955184937,57613.27734375,15404.312667846689,3.7400745223774754
Sub-Saharan Africa,COD,1980,2080.0,9.23970317840576,57594.4140625,19218.58261108398,2.996808621530884
Sub-Saharan Africa,COD,1990,2080.0,11.5949897766113,51507.328125,24117.578735351504,2.13567575295196
Sub-Saharan Africa,COD,2000,2080.0,15.9176874160767,25659.33203125,33108.78982543953,0.7750006015482435
Sub-Saharan Africa,COD,2010,2080.0,19.6997165679932,45984.88671875,40975.410461425854,1.1222556699472248
Sub-Saharan Africa,COD,2019,2080.0,25.1399307250977,88689.4453125,52291.05590820321,1.6960729473161538
Sub-Saharan Africa,COG,1960,2080.0,0.358114331960678,2149.4384765625,744.8778104782102,2.885625597012434
Sub-Saharan Africa,COG,1970,2080.0,0.435809195041656,3963.4228515625,906.4831256866445,4.372307370377445
Sub-Saharan Africa,COG,1980,2080.0,0.569095253944397,6846.7373046875,1183.7181282043457,5.784094322415872
Sub-Saharan Africa,COG,1990,2080.0,0.749528586864471,7118.52001953125,1559.0194606780997,4.566023836825636
Sub-Saharan Africa,COG,2000,2080.0,1.02989971637726,9092.9052734375,2142.191410064701,4.244674509810897
Sub-Saharan Africa,COG,2010,2080.0,1.47612166404724,24703.423828125,3070.3330612182594,8.045844973679523
Sub-Saharan Africa,COG,2019,2080.0,2.01545786857605,25052.677734375,4192.152366638184,5.976089498499196
Sub-Saharan Africa,COM,1960,2080.0,0.0669587701559067,363.826751708984,139.27424192428595,2.612304663677668
Sub-Saharan Africa,COM,1970,2080.0,0.0669587701559067,804.169738769531,139.27424192428595,5.774001909173586
Sub-Saharan Africa,COM,1980,2080.0,0.0669587701559067,1313.09326171875,139.27424192428595,9.428112790824528
Sub-Saharan Africa,COM,1990,2080.0,0.0901013389229774,1669.29406738281,187.410784959793,8.907139830511564
Sub-Saharan Africa,COM,2000,2080.0,0.121665507555008,1600.31225585938,253.06425571441665,6.323738812269618
Sub-Saharan Africa,COM,2010,2080.0,0.157575905323029,1726.11462402344,327.7578830719003,5.266432062123069
Sub-Saharan Africa,COM,2019,2080.0,0.201388388872147,2729.8203125,418.88784885406574,6.516828597362891
Sub-Saharan Africa,CPV,1960,2080.0,0.0935712158679962,247.13459777832,194.6281290054321,1.26977841816186
Sub-Saharan Africa,CPV,1970,2080.0,0.0935712158679962,459.364685058594,194.6281290054321,2.360217340658775
Sub-Saharan Africa,CPV,1980,2080.0,0.0935712158679962,516.733764648438,194.6281290054321,2.654979870016712
